ima_method_id,ima_method_revision_id,ima_method_assembly_id,ima_level,ima_part_id,ima_part_revision_id,ima_unit_of_measure,ima_part_short_description,ima_part_long_description_text,ima_use_method,ima_source_method_id,ima_source_revision_id,ima_production_notes_text,ima_quantity_per_parent,ima_pull_all_from_stock,ima_documents,ima_created_by,ima_created_date
S038-0601,2,0,1,S038-0601,2,EA,RSD-1 RAILING SADDLE CLIP,RSD-1 RAILING SADDLE CLIP,FALSE,,,Cut with nitrogen. Part cannot have oxidation on edges.,1,FALSE,8620,kkeesee,4/17/2024 9:42
B005-2133,0,0,1,B005-2133,0,EA,CAYMAS-DETAIL N2,CAYMAS-DETAIL N2,FALSE,,,***CUT AND FORM ONLY***  NO HARDWARE OR WELDING***,1,FALSE,16097,cowsley,4/24/2024 9:29
M047-0050,A,0,1,M047-0050,A,EA,91780,Laser cut using 91780.dxf on .100 thick 5052-H32,FALSE,,,CUSTOMER SUPPLIED .100 5052 ALUMINUM - 48X120,1,FALSE,16134,kkeesee,5/3/2024 13:15
M047-0007,1,0,1,M047-0007,1,EA,91821,"Laser cut 91821.dxf, MtlWrx to supply .125 al 6061",FALSE,,,Customer Supplied .125 Aluminum 6061 48 x 120,1,FALSE,15863,kkeesee,5/22/2024 9:53
S046-0142,2,0,1,S046-0142,2,EA,210-001 OPTTHR8 FR8 FLANGE KIT,210-001 OPTTHR8 FR8 FLANGE KIT,FALSE,,,"PACKAGE LOOSE PARTS AS A KIT FOR SHIPPING
NO ASSEMBLY REQUIRED",1,FALSE,"9771
9772
9773
9774",shale,6/6/2024 13:06
W004-0019,J,0,1,W004-0019,J,EA,"54215 (EV) SUPPORT, FOOT PLATFORM, LEFT, HALL-EFFE","54215 (EV) SUPPORT, FOOT PLATFORM, LEFT, HALL-EFFECT, SC/T",FALSE,,,Drawing Number - 54215 REV H,1,FALSE,3048,shale,7/16/2024 14:20
S046-0291,6,0,1,S046-0291,6,EA,"105-182 COMPONENT MOUNTING PANEL, GRID","105-182 COMPONENT MOUNTING PANEL, GRID",FALSE,,,"optimal shipping qty - 2 stacks of 25 pcs
1 Gaylord
package with S046-0419 (105-215)",1,FALSE,14219,shale,7/18/2024 16:22
S046-0409,6,0,1,S046-0409,6,EA,105-179,EB DRIVE MOUNTING PANEL,FALSE,,,"optimal shipping qty - 25
package with 25 pcs of S046-0410 (105-180) in 1 Gaylord",1,FALSE,15857,shale,7/26/2024 10:25
S046-0419,3,0,1,S046-0419,3,EA,105-215,"PANEL, POWER COMPONENT MOUNTING, ENERGY BOSS",FALSE,,,"optimal shipping qty - 2 stacks of 25 pcs
1 Gaylord 
package with S046-0291",1,FALSE,15888,shale,7/26/2024 10:29
S046-0425,4,0,1,S046-0425,4,EA,110-171,"BRACKET, CTM REACTOR MOUNTING, ENERGY BOSS",FALSE,,,"optimal shipping qty - 25 pcs
package with S046-0427 (110-206) and S046-0434 (115-070)",1,FALSE,15919,shale,7/26/2024 10:31
H001-0242,E,0,1,H001-0242,E,EA,274755-01 - WLDMT BOX CIR FOAM WATER INJECTION,274755-01 - WLDMT BOX CIR FOAM WATER INJECTION,FALSE,,,Quality Check - please weld completely around weld nuts instead of tack welding to prevent water infiltration,1,FALSE,"16787
16788
16789
16790
16791
16792
16793",shale,8/21/2024 9:41
P013-0165,0,0,1,P013-0165,0,EA,BEARING MOUNT (FORM),"BEARING MOUNT (FORM)
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,Drawing Number - BEARING MOUNT,1,FALSE,4834,nburrows,8/23/2024 11:16
P013-0146,0,0,1,P013-0146,0,EA,CORNER COVER B,"CORNER COVER B
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,Drawing Number - CORNER COVER B,1,FALSE,4428,nburrows,8/23/2024 11:28
P013-0152,0,0,1,P013-0152,0,EA,01-000601-A - TOP RH,"01-000601-A - TOP RH
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,Drawing Number - 01-000601-A,1,FALSE,4841,nburrows,8/23/2024 11:32
P013-0153,0,0,1,P013-0153,0,EA,01-000601-A - TOP BACK,"01-000601-A - TOP BACK
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,Drawing Number -,1,FALSE,4842,nburrows,8/23/2024 11:33
P013-0143,0,0,1,P013-0143,0,EA,01-000600-B1-RH,01-000600-B1-RH,FALSE,,,Drawing Number - 01-000600-B1-RH,1,FALSE,4426,rgarrard,8/26/2024 8:57
P013-0148,0,0,1,P013-0148,0,EA,01-000602-A BOT LH RH,"01-000602-A BOT LH RH
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,Drawing Number - 01-000602-A,1,FALSE,4429,nburrows,8/23/2024 11:30
P013-0150,0,0,1,P013-0150,0,EA,01-000602-A - BOT F.B,"01-000602-A - BOT F.B
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,"Drawing Number - 01-000602-A                   
QUALITY ALERT POSTED FOR PEM OPERATION 06/12/2017. 
ISSUE - SHIPPED PARTS WITHOUT PEM.

VERIFY PARTS HAVE WENT THROUGH PEM PROCESS.",1,FALSE,4430,nburrows,8/23/2024 11:35
P013-0151,0,0,1,P013-0151,0,EA,01-000601-A - TOP FRONT,"01-000601-A - TOP FRONT
Created this revision to ship on 34939. It is deactivated. RG",FALSE,,,"Drawing Number -                               
QUALITY ALERT POSTED FOR PEM OPERATION 6/12/17.
ISSUE - SHIPPED PARTS WITHOUT PEM.

VERIFY PARTS HAVE WENT THROUGH PEM PROCESS.",1,FALSE,4431,nburrows,8/23/2024 11:35
M047-0069,4,0,1,M047-0069,4,EA,91846,002164-001,FALSE,,,CUSTOMER SUPPLIED .080 5052 ALUMINUM 60X120,1,FALSE,16291,kkeesee,9/6/2024 13:16
M047-0070,4,0,1,M047-0070,4,EA,91847,002164-002,FALSE,,,CUSTOMER SUPPLIED .080 5052 ALUMINUM 60X120,1,FALSE,16292,kkeesee,9/6/2024 13:18
M047-0072,1,0,1,M047-0072,1,EA,91849,002366-002,FALSE,,,CUSTOMER SUPPLIED .080 5052 ALUMINUM 60X120,1,FALSE,16294,kkeesee,9/6/2024 13:22
U005-0001,E,0,1,U005-0001,E,EA,66CH---1--1092-4 BOOT FRAME WHITE,66CH---1--1092-4 BOOT FRAME WHITE,FALSE,,,"Drawing Number -                               
QUALITY ALERT POSTED 6-19-14
ISSUE- PARTS WONT LAY FLAT
VERIFY PARTS ARE FORMED CORRECTLY PRIOR TO SHIPPING.",1,FALSE,8003,rgarrard,8/27/2024 7:39
M047-0071,4,0,1,M047-0071,4,EA,91848,"002366-001 TOP MARK CAN, SMALL 1 - ALUMINUM",FALSE,,,CUSTOMER SUPPLIED .080 5052 ALUMINUM 60X120,1,FALSE,16293,kkeesee,9/6/2024 13:20
R002-0780,F,0,1,R002-0780,F,EA,"253480-01 - WELDMENT, LH, REAR, GROUND BOX, RX-600",,FALSE,,,Drawing Number - 253480-01,1,FALSE,"2243
17009
17003
17004
17005
17006
17007
17008",rgarrard,10/1/2024 10:50
S046-0291,7,0,1,S046-0291,7,EA,"105-182 COMPONENT MOUNTING PANEL, GRID","105-182 COMPONENT MOUNTING PANEL, GRID",FALSE,,,"optimal shipping qty - 2 stacks of 25 pcs
1 Gaylord
package with S046-0419 (105-215)",1,FALSE,14219,shale,10/2/2024 10:59
S046-0414,5,0,1,S046-0414,5,EA,105-185,"COMPONENT MOUNTING PANEL, ENERGY BOSS",FALSE,,,"optimal shipping qty - 100 in 4 stacks of 25 pcs each
1 Gaylord",1,FALSE,15885,shale,10/4/2024 9:06
S046-0023,3-PIECE VERSION,1,2,S046-0023A,0,EA,NLA BOTTOM TRAY,,TRUE,,,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,,ahale,11/9/2018 14:42
S046-0023,3,1,2,S046-0023A,2,EA,120-006 NLA BOTTOM TRAY,,TRUE,,,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,13734,sphillips,9/9/2019 17:24
S046-0142,0,4,2,S046-0142D,2,EA,OPTTHR8-RIGHT SIDE,OPTTHR8-RIGHT SIDE,TRUE,,,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,,shale,5/21/2021 11:20
S028-0098,C,2,2,S028-0100,D,EA,"5377MG-11  -  FLANGE 1,SWITCH COVER,5377MG,CONDUIT","5377MG-11  -  FLANGE 1,SWITCH COVER,5377MG,CONDUIT",TRUE,,,Drawing Number - 5377MG-11,1,FALSE,2588,cowsley,5/19/2022 15:39
S046-0160,0,2,2,S046-0160B,1,EA,danfoss-bottom-cover,,TRUE,,,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,,shale,2/10/2022 15:11
S046-0160,1,2,2,S046-0160B,1,EA,danfoss-bottom-cover,,TRUE,,,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,,shale,4/12/2022 11:34
M044-0003,0,13,2,M044-0003A,1,EA,MC_TRANSIT_148HR_EXT_REAR_RAIL_DRIVER,MC_TRANSIT_148HR_EXT_REAR_RAIL_DRIVER,TRUE,,,***CUT ONLY SEND STRAIGHT TO SHIPPING***,1,FALSE,12937,cowsley,10/25/2022 9:26
M044-0003,0,14,2,M044-0003B,1,EA,MC_TRANSIT_148HR_EXT_REAR_RAIL_PASSENGER,MC_TRANSIT_148HR_EXT_REAR_RAIL_PASSENGER,TRUE,,,***CUT ONLY SEND STRAIGHT TO SHIPPING***,1,FALSE,12938,cowsley,10/25/2022 9:26
M044-0003,0,15,2,M044-0003C,1,EA,MC_TRANSIT_148HR_EXT_REAR_SLIDER,MC_TRANSIT_148HR_EXT_REAR_SLIDER,TRUE,,,***CUT ONLY SEND STRAIGHT TO SHIPPING***,2,FALSE,12939,cowsley,10/25/2022 9:26
M044-0006,0,13,2,M044-0006A,1,EA,MC_TRANSIT_148MR_REG_FRONT_RAIL,MC_TRANSIT_148MR_REG_FRONT_RAIL,TRUE,,,***CUT ONLY SEND STRAIGHT TO SHIPPING***,1,FALSE,13690,cowsley,3/9/2023 15:22
M044-0006,0,14,2,M044-0006B,1,EA,MC_TRANSIT_148MR_REG_FRONT_SLIDER,MC_TRANSIT_148MR_REG_FRONT_SLIDER,TRUE,,,***CUT ONLY SEND STRAIGHT TO SHIPPING***,1,FALSE,13691,cowsley,3/9/2023 15:22
E024-0008B-8-1,0,2,4,E024-0008B-8-1-2,0,EA,E024-0008B-8-1-2,10.24 x 14.25 Subpanel-1,TRUE,,,10.24 x 14.25 Subpanel-1,1,FALSE,,SecturaFAB,2/13/2024 8:21
E024-0008B-8-2,0,3,4,E024-0008B-8-1-2,0,EA,E024-0008B-8-1-2,10.24 x 14.25 Subpanel-1,TRUE,,,10.24 x 14.25 Subpanel-1,1,FALSE,,SecturaFAB,2/13/2024 8:22
B035-0002-KIT,0,1,2,B035-0002A,0,EA,211122025P01,HEP - T3 H20 - CD LH,TRUE,,,"ALL 0.523"" HOLES HAVE A +/-0.001"" TOLERANCE AND MUST BE CLEAN-PUNCH. 
NO BURRS ALLOWED. THIS IS CRITICAL!
PARTS WITH VISIBLE DEPOSITS OF WHITE RUST WILL BE REJECTED!",1,FALSE,15699,cowsley,2/2/2024 12:35
B035-0002-KIT,0,2,2,B035-0002B,0,EA,211122027P01,REP - T3 H20 - CD LH,TRUE,,,"ALL 0.523"" HOLES HAVE A +/-0.001"" TOLERANCE AND MUST BE CLEAN-PUNCH. 
NO BURRS ALLOWED. THIS IS CRITICAL!
PARTS WITH VISIBLE DEPOSITS OF WHITE RUST WILL BE REJECTED!",1,FALSE,15700,cowsley,2/2/2024 12:35
B035-0001-KIT,0,1,2,B035-0001A,0,EA,211122025P02,HEP - T3 H20 - CD RH,TRUE,,,"ALL 0.523"" HOLES HAVE A +/-0.001"" TOLERANCE AND MUST BE CLEAN-PUNCH. 
NO BURRS ALLOWED. THIS IS CRITICAL!
PARTS WITH VISIBLE DEPOSITS OF WHITE RUST WILL BE REJECTED!",1,FALSE,15680,cowsley,2/2/2024 11:07
B035-0001-KIT,0,2,2,B035-0001B,0,EA,211122027P02,REP - T3 H20 - CD RH,TRUE,,,"ALL 0.523"" HOLES HAVE A +/-0.001"" TOLERANCE AND MUST BE CLEAN-PUNCH. 
NO BURRS ALLOWED. THIS IS CRITICAL!
PARTS WITH VISIBLE DEPOSITS OF WHITE RUST WILL BE REJECTED!",1,FALSE,15681,cowsley,2/2/2024 11:07
B035-0002-KIT,0,15,2,B035-0002O,0,EA,211122026P01,ITS-LH,TRUE,,,"ALL 0.523"" HOLES HAVE A +/-0.001"" TOLERANCE AND MUST BE CLEAN-PUNCH. 
NO BURRS ALLOWED. THIS IS CRITICAL!
PARTS WITH VISIBLE DEPOSITS OF WHITE RUST WILL BE REJECTED!",7,FALSE,15713,cowsley,2/2/2024 12:37
B035-0001-KIT,0,15,2,B035-0001O,0,EA,211122026P02,ITS-RH,TRUE,,,"ALL 0.523"" HOLES HAVE A +/-0.001"" TOLERANCE AND MUST BE CLEAN-PUNCH. 
NO BURRS ALLOWED. THIS IS CRITICAL!
PARTS WITH VISIBLE DEPOSITS OF WHITE RUST WILL BE REJECTED!",7,FALSE,15696,cowsley,2/2/2024 11:08
E024-0008B,0,54,2,E024-0008B-8-1-2,0,EA,E024-0008B-8-1-2,10.24 x 14.25 Subpanel-1,TRUE,,,10.24 x 14.25 Subpanel-1,1,FALSE,,rgarrard,2/16/2024 9:46
E024-0008B,0,64,2,E024-0008B-10,0,EA,E024-0008B-10,Subpan - 31 x 15,TRUE,,,Subpan - 31 x 15,2,FALSE,,rgarrard,2/16/2024 9:48
E024-0008B,0,65,2,E024-0008B-11,0,EA,E024-0008B-11,Subpan - 31 x 21,TRUE,,,Subpan - 31 x 21,1,FALSE,,rgarrard,2/16/2024 9:49
E024-0008B,0,69,2,E024-0008B-15,0,EA,E024-0008B-15,13 x 13 Subpanel,TRUE,,,13 x 13 Subpanel,1,FALSE,,rgarrard,2/16/2024 9:49
S046-0142,2,4,2,S046-0142D,2,EA,OPTTHR8-RIGHT SIDE,OPTTHR8-RIGHT SIDE,TRUE,,,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,,shale,6/6/2024 13:06
R004-0426,2,0,1,R004-0426,2,EA,5011902 BRACKET 2.75 1.25 .250 L,5011902 BRACKET 2.75 1.25 .250 L,FALSE,R004-0426,1,"Drawing Number - 5011902                       

MTR's REQUIRED FOR THE MATERIAL",1,FALSE,"9397
9955",sphillips,8/29/2019 15:53
R004-0425,2,0,1,R004-0425,2,EA,5011901 BRACKET 2.75 1.25 .250 L,5011901 BRACKET 2.75 1.25 .250 L,FALSE,R004-0425,1,"Drawing Number - 5011901                       


MTR's REQUIRED FOR THE MATERIAL",1,FALSE,2399,sphillips,8/29/2019 15:51
S046-0136,3,0,1,S046-0136,3,EA,110-091 NOVA-REACT-BRKT-SINGLE-REV2 REACTOR BRACKE,110-091 NOVA-REACT-BRKT-SINGLE-REV2 REACTOR BRACKET,FALSE,S046-0136,1,"
PACKAGING INSTRUCTIONS: ONLY PACK ONE PART # PER PALLET UNLESS IT IS A KIT COMPONENT",1,FALSE,8738,shale,7/19/2022 16:01
S038-0700,0,0,1,S038-0700,0,EA,HFP-625-2424-4H,"HFP-625-2424-4H FOOT PLATE, 5/8""X24X24, 4 HOLES",FALSE,S038-0900,0,,1,FALSE,,SecturaFAB,11/30/2021 9:00
B022-0281,0,0,1,B022-0281,0,EA,3394 DOOR RIGHT,3394 DOOR RIGHT,FALSE,B022-0280,0,,1,FALSE,8030,cclounch,11/5/2020 13:31
M030-0397,D,0,1,M030-0397,D,EA,207053405 PNL BK LH,207053405 PNL BK LH,FALSE,M030-0397,A,,1,FALSE,9754,shale,8/23/2022 9:56
S046-0356,3,0,1,S046-0356,3,EA,"115-069 VENT HOOD, FASN, ENERGY BOSS 25KW","115-069 VENT HOOD, FASN, ENERGY BOSS 25KW",FALSE,S046-0356,1,,1,FALSE,15020,shale,11/21/2023 13:36
F022-0280,0,2,2,B022-0305,2,EA,3231 2-TIER SIGN HOLDER,3231 2-TIER SIGN HOLDER,TRUE,,,,1,FALSE,9455,shale,10/4/2022 10:53
F022-0281,0,2,2,B022-0305,2,EA,3231 2-TIER SIGN HOLDER,3231 2-TIER SIGN HOLDER,TRUE,,,,1,FALSE,9455,shale,10/4/2022 10:54
U013-0003,19,3,2,U013-0003C,1,EA,Chassis Skid Plate,Chassis Skid Plate,TRUE,,,,1,FALSE,13742,cowsley,3/27/2023 14:03
U013-0003,19,7,2,U013-0003G,1,EA,Motor Top Plate,Motor Top Plate,TRUE,,,,1,FALSE,13746,cowsley,4/10/2023 9:51
U013-0003,19,5,2,U013-0003E,1,EA,Chassis to Tray Brace,Chassis to Tray Brace,TRUE,,,,2,FALSE,13744,cowsley,4/10/2023 9:50
U013-0003,19,19,2,U013-0003T,1,EA,LEFT MOTOR BRACKET,LEFT MOTOR BRACKET,TRUE,,,,1,FALSE,13798,cowsley,4/10/2023 9:58
U013-0003,19,20,2,U013-0003U,1,EA,Right Motor Bracket,Right Motor Bracket,TRUE,,,,1,FALSE,13799,cowsley,4/10/2023 9:58
U013-0003,19,21,2,U013-0003V,1,EA,MOTOR MOUNT BRACE,MOTOR MOUNT BRACE,TRUE,,,,1,FALSE,13800,cowsley,4/10/2023 15:05
F022-0009,1,5,2,F022-0009E,4,EA,NEW STYLE MAGNET BRACKET,NEW STYLE MAGNET BRACKET,TRUE,,,,1,FALSE,15245,cowsley,10/9/2023 17:26
M044-0009-KIT,0,1,2,M044-0008A,3,EA,MC_TRANSIT_BP_FRONT,"bed kit, 4"" rise, extended",TRUE,,,,1,FALSE,14191,cowsley,6/8/2023 16:18
M044-0009-KIT,0,2,2,M044-0008B,3,EA,MC_TRANSIT_BP_MID,middle bed panel,TRUE,,,,1,FALSE,14192,cowsley,6/8/2023 16:18
M044-0009-KIT,0,3,2,M044-0008C,3,EA,MC_TRANSIT_BP_REAR,rear bed panel,TRUE,,,,1,FALSE,14193,cowsley,6/8/2023 16:18
M044-0008-KIT,0,1,2,M044-0008A,3,EA,MC_TRANSIT_BP_FRONT,"bed kit, 4"" rise, extended",TRUE,,,,1,FALSE,14191,cowsley,6/8/2023 16:15
M044-0008-KIT,0,2,2,M044-0008B,3,EA,MC_TRANSIT_BP_MID,middle bed panel,TRUE,,,,1,FALSE,14192,cowsley,6/8/2023 16:15
M044-0008-KIT,0,3,2,M044-0008C,3,EA,MC_TRANSIT_BP_REAR,rear bed panel,TRUE,,,,1,FALSE,14193,cowsley,6/8/2023 16:16
M044-0008-KIT,0,4,2,M044-0008D,2,EA,MC_TRANSIT_BR_D4E,"driver side 4 "" rail",TRUE,,,,1,FALSE,14194,cowsley,6/8/2023 16:16
M044-0008-KIT,0,5,2,M044-0008E,2,EA,MC_TRANSIT_BR_P4E,"passenger side 4"" rail",TRUE,,,,1,FALSE,14195,cowsley,6/8/2023 16:16
F022-0011,0,6,2,F022-0009E,4,EA,NEW STYLE MAGNET BRACKET,NEW STYLE MAGNET BRACKET,TRUE,,,,1,FALSE,15245,cowsley,10/19/2023 16:59
F022-0009A,1,4,2,F022-0009A4-TOP,1,EA,TOP CHANNEL,TOP CHANNEL,TRUE,,,,1,FALSE,15239,cowsley,10/10/2023 10:22
V008-0031,0,4,2,V008-0020,1,EA,CW1-A,CW1-A,TRUE,,,,1,FALSE,15359,ahale,2/6/2024 11:15
M044-0019-KIT,0,1,2,M044-0008A,3,EA,MC_TRANSIT_BP_FRONT,"bed kit, 4"" rise, extended",TRUE,,,,1,FALSE,14191,cowsley,4/10/2024 14:29
M044-0019-KIT,0,2,2,M044-0008B,3,EA,MC_TRANSIT_BP_MID,middle bed panel,TRUE,,,,1,FALSE,14192,cowsley,4/10/2024 14:29
M044-0019-KIT,0,3,2,M044-0008C,3,EA,MC_TRANSIT_BP_REAR,rear bed panel,TRUE,,,,1,FALSE,14193,cowsley,4/10/2024 14:30
Y002-0604,B,5,2,Y002-0525,0,EA,YT435845B-AO BELT GUARD ANGLE 11.15 14.34 7G,,TRUE,,,,2,FALSE,,ahale,5/20/2021 11:52
Y002-0631,C,7,2,Y002-0565,0,EA,YT441353B-AO LEVEL GAUGE BRACKET 7G,,TRUE,,,,1,FALSE,6014,shale,10/26/2022 15:03
Y002-0604,B,14,2,Y002-0539,0,EA,YT438304B-AO DRIVE CHANNEL SHIM 3.38 12.19 11G,,TRUE,,,,2,FALSE,,ahale,5/20/2021 11:53
Y002-0603,D,13,2,Y002-0541,0,EA,YT438327B-AO 3.0 SHROUD BRACKET 4.75 7.07 7G,,TRUE,,,,1,FALSE,,ahale,5/20/2021 11:29
Y002-0603,D,15,2,Y002-0565,0,EA,YT441353B-AO LEVEL GAUGE BRACKET 7G,,TRUE,,,,1,FALSE,,ahale,5/20/2021 11:29
Y002-0603,D,12,2,Y002-0529,0,EA,YT435873B-AO 6.00 SHROUD BRACKET BOT 4.62 7.75 7G,,TRUE,,,,2,FALSE,,ahale,5/20/2021 11:29
Y002-0631,C,10,2,Y002-0529,0,EA,YT435873B-AO 6.00 SHROUD BRACKET BOT 4.62 7.75 7G,,TRUE,,,,2,FALSE,5932,shale,10/26/2022 15:07
Y002-0631,C,9,2,Y002-0541,0,EA,YT438327B-AO 3.0 SHROUD BRACKET 4.75 7.07 7G,,TRUE,,,,1,FALSE,5945,shale,10/26/2022 15:04
Y002-0603,E,12,2,Y002-0529,0,EA,YT435873B-AO 6.00 SHROUD BRACKET BOT 4.62 7.75 7G,,TRUE,,,,2,FALSE,,shale,10/17/2023 8:18
Y002-0603,E,13,2,Y002-0541,0,EA,YT438327B-AO 3.0 SHROUD BRACKET 4.75 7.07 7G,,TRUE,,,,1,FALSE,,shale,10/17/2023 8:18
Y002-0603,E,15,2,Y002-0565,0,EA,YT441353B-AO LEVEL GAUGE BRACKET 7G,,TRUE,,,,1,FALSE,,shale,10/17/2023 8:18
Y002-0604,E,5,2,Y002-0525,0,EA,YT435845B-AO BELT GUARD ANGLE 11.15 14.34 7G,,TRUE,,,,2,FALSE,,shale,10/17/2023 8:21
Y002-0604,E,14,2,Y002-0539,0,EA,YT438304B-AO DRIVE CHANNEL SHIM 3.38 12.19 11G,,TRUE,,,,2,FALSE,,shale,10/17/2023 8:21
Y002-0631,E,7,2,Y002-0565,0,EA,YT441353B-AO LEVEL GAUGE BRACKET 7G,,TRUE,,,,1,FALSE,6014,shale,10/17/2023 8:23
Y002-0631,E,9,2,Y002-0541,0,EA,YT438327B-AO 3.0 SHROUD BRACKET 4.75 7.07 7G,,TRUE,,,,1,FALSE,5945,shale,10/17/2023 8:23
Y002-0631,E,10,2,Y002-0529,0,EA,YT435873B-AO 6.00 SHROUD BRACKET BOT 4.62 7.75 7G,,TRUE,,,,2,FALSE,5932,shale,10/17/2023 8:23
Pass Thru Panel Weldment,0,1,4,C057-0000K,0,EA,DC2-DOC-PASS WP,"PANEL, WALL, DOCUMENT PASS",TRUE,,,,1,FALSE,13911,SecturaFAB,6/16/2022 14:37
Pass Thru Panel Assembly,0,2,3,C057-0000H,0,EA,DocTray,"TRAY, DOCUMENT",TRUE,,,,1,FALSE,13909,SecturaFAB,6/16/2022 14:37
Narrow Filler Panel Weldment (,0,1,3,C057-0000GG,0,EA,DC2-DSP-RH,"PANEL, SIDE, DOOR - RH",TRUE,,,,1,FALSE,,SecturaFAB,6/16/2022 14:37
Hinged Door Cage Components,0,1,2,C057-0000I,0,EA,DC2-RPWB,"BRACKET, WALL, PANEL, ROOR",TRUE,,,,2,FALSE,,SecturaFAB,6/16/2022 14:37
B022-0280A,0,3,2,B022-0280A3,0,EA,01-A-4 TOP ANGLE,01-A-4 TOP ANGLE,TRUE,,,,1,FALSE,,cclounch,11/5/2020 10:54
B022-0280A,0,4,2,B022-0280A4,0,EA,01-A-2 BOTTOM CHANNEL,01-A-2 BOTTOM CHANNEL,TRUE,,,,1,FALSE,,cclounch,11/5/2020 10:55
B022-0280A,0,5,2,B022-0280A5,0,EA,01-A-1,01-A-1,TRUE,,,,2,FALSE,,cclounch,11/5/2020 10:55
B022-0280,0,2,2,B022-0280B,0,EA,02 3-TIER SIGN HOLDER,02 3-TIER SIGN HOLDER,TRUE,,,,1,FALSE,,cclounch,11/5/2020 13:27
B022-0280,0,4,2,B022-0280D,0,EA,06 BACK STRAP ASM,06 BACK STRAP ASM,TRUE,,,,2,FALSE,,cclounch,11/5/2020 13:28
B022-0280,0,5,2,B022-0280E,0,EA,09 MAGNET CHANNEL,09 MAGNET CHANNEL,TRUE,,,,1,FALSE,13943,cclounch,11/5/2020 13:29
F019-0015,0,2,2,F019-0015B,0,EA,Formed Bracket/Channel,Formed Bracket/Channel,TRUE,,,,1,FALSE,9510,cowsley,1/19/2021 11:07
B022-0280A,0,1,2,B022-0280A1,0,EA,01-A-5 MAGNET MOUNT ANGLE,01-A-5 MAGNET MOUNT ANGLE,TRUE,,,,1,FALSE,,cclounch,11/5/2020 10:53
Hinged Door Cage Components,0,4,2,C057-0000L,0,EA,DC2-DRC,"PANEL, WALL, DOOR, CENTER",TRUE,,,,1,FALSE,13912,SecturaFAB,6/16/2022 14:37
C057-0004,0,1,2,C057-0000FF,0,EA,DC2-DSP-LH,"PANEL, SIDE, DOOR - LH",TRUE,,,,1,FALSE,,cowsley,6/17/2022 8:55
C057-0004,0,2,2,C057-0000GG,0,EA,DC2-DSP-RH,"PANEL, SIDE, DOOR - RH",TRUE,,,,1,FALSE,,cowsley,6/17/2022 8:56
C057-0004,0,16,2,C057-0000I,0,EA,DC2-RPWB,"BRACKET, WALL, PANEL, ROOR",TRUE,,,,3,FALSE,,cowsley,5/3/2023 13:22
F022-0280,0,4,2,B022-0280D,0,EA,06 BACK STRAP ASM,06 BACK STRAP ASM,TRUE,,,,2,FALSE,,shale,10/4/2022 10:53
F022-0280,0,5,2,B022-0280E,0,EA,09 MAGNET CHANNEL,09 MAGNET CHANNEL,TRUE,,,,1,FALSE,13943,shale,10/4/2022 10:53
C057-0005,0,1,2,C057-0000FF,0,EA,DC2-DSP-LH,"PANEL, SIDE, DOOR - LH",TRUE,,,,1,FALSE,,cowsley,11/29/2022 8:30
C057-0005,0,2,2,C057-0000GG,0,EA,DC2-DSP-RH,"PANEL, SIDE, DOOR - RH",TRUE,,,,1,FALSE,,cowsley,11/29/2022 8:30
C057-0005,0,4,2,C057-0000K,0,EA,DC2-DOC-PASS WP,"PANEL, WALL, DOCUMENT PASS",TRUE,,,,1,FALSE,13911,cowsley,11/29/2022 8:30
C057-0005,0,5,2,C057-0000H,0,EA,DocTray,"TRAY, DOCUMENT",TRUE,,,,1,FALSE,13909,cowsley,11/29/2022 8:30
C057-0005,0,10,2,C057-0000I,0,EA,DC2-RPWB,"BRACKET, WALL, PANEL, ROOR",TRUE,,,,5,FALSE,,cowsley,11/29/2022 8:30
C057-0005,0,11,2,C057-0000L,0,EA,DC2-DRC,"PANEL, WALL, DOOR, CENTER",TRUE,,,,1,FALSE,13912,cowsley,11/29/2022 8:30
C057-0006,0,1,2,C057-0000FF,0,EA,DC2-DSP-LH,"PANEL, SIDE, DOOR - LH",TRUE,,,,1,FALSE,,cowsley,11/29/2022 8:35
C057-0006,0,2,2,C057-0000GG,0,EA,DC2-DSP-RH,"PANEL, SIDE, DOOR - RH",TRUE,,,,1,FALSE,,cowsley,11/29/2022 8:35
